ID,Type,Status,URL,Notes
7637,Project,In URL file but missing from API,https://mininghub.com/project/scattergood-lake/7637,URL exists but project not found in API response
15995,Project,In URL file but missing from API,https://mininghub.com/project/doris/15995,URL exists but project not found in API response
16641,Project,In URL file but missing from API,https://mininghub.com/project/steam-engine/16641,URL exists but project not found in API response
6251,Project,In URL file but missing from API,https://mininghub.com/project/st-ives-/6251,URL exists but project not found in API response
7680,Project,In URL file but missing from API,https://mininghub.com/project/gold-crow-pickle-lake/7680,URL exists but project not found in API response
16103,Project,In URL file but missing from API,https://mininghub.com/project/myrtle/16103,URL exists but project not found in API response
16815,Project,In URL file but missing from API,https://mininghub.com/project/dorchap/16815,URL exists but project not found in API response
7440,Project,In URL file but missing from API,https://mininghub.com/project/tucklan/7440,URL exists but project not found in API response
17250,Project,In URL file but missing from API,https://mininghub.com/project/handle-lake/17250,URL exists but project not found in API response
15631,Project,In URL file but missing from API,https://mininghub.com/project/ranger-northeast/15631,URL exists but project not found in API response
7711,Project,In URL file but missing from API,https://mininghub.com/project/letlhakane/7711,URL exists but project not found in API response
8300,Project,In URL file but missing from API,https://mininghub.com/project/juan-de-herrera/8300,URL exists but project not found in API response
16579,Project,In URL file but missing from API,https://mininghub.com/project/lamil/16579,URL exists but project not found in API response
3940,Project,In URL file but missing from API,https://mininghub.com/project/kone-gold-/3940,URL exists but project not found in API response
8505,Project,In URL file but missing from API,https://mininghub.com/project/gurupi-centrogold/8505,URL exists but project not found in API response
16202,Project,In URL file but missing from API,https://mininghub.com/project/pharos/16202,URL exists but project not found in API response
6661,Project,In URL file but missing from API,https://mininghub.com/project/prinsep/6661,URL exists but project not found in API response
8347,Project,In URL file but missing from API,https://mininghub.com/project/halls-peak/8347,URL exists but project not found in API response
15667,Project,In URL file but missing from API,https://mininghub.com/project/trappers-cabin/15667,URL exists but project not found in API response
16772,Project,In URL file but missing from API,https://mininghub.com/project/yongwon/16772,URL exists but project not found in API response
15965,Project,In URL file but missing from API,https://mininghub.com/project/keystone/15965,URL exists but project not found in API response
16221,Project,In URL file but missing from API,https://mininghub.com/project/bow-river-and-salt-lick/16221,URL exists but project not found in API response
8552,Project,In URL file but missing from API,https://mininghub.com/project/kalahari-copper-belt/8552,URL exists but project not found in API response
17552,Project,In URL file but missing from API,https://mininghub.com/project/tubusis/17552,URL exists but project not found in API response
6118,Project,In URL file but missing from API,https://mininghub.com/project/mankono/6118,URL exists but project not found in API response
16349,Project,In URL file but missing from API,https://mininghub.com/project/las-opeas/16349,URL exists but project not found in API response
